month,day_of_month,day_of_week,op_unique_carrier,tail_num,dest,dep_delay,crs_elapsed_time,distance,crs_dep_m,dep_time_m,crs_arr_m,sch_dep,sch_arr,taxi_out,is_delayed,id
11,2,6,B6,N637JB,JAX,-5,153,828,451,446,604,27,21,18,0,329
11,2,6,B6,N228JB,BTV,-7,75,266,455,448,530,27,21,19,0,330
11,2,6,AS,N433AS,SFO,-8,395,2586,465,457,680,27,21,23,0,331
11,2,6,AS,N926VA,LAX,1,380,2475,460,461,660,27,21,25,0,332
11,2,6,B6,N354JB,ORD,-2,163,740,467,465,570,27,21,12,0,333
11,2,6,DL,N333NB,MSY,-15,187,1182,485,470,612,27,21,16,0,334
11,2,6,AA,N953NN,ORD,-8,166,740,479,471,585,27,21,33,0,335
11,2,6,B6,N274JB,BUF,-9,84,301,480,471,564,27,21,13,0,336
11,2,6,DL,N856DN,DEN,-7,268,1626,480,473,628,27,21,16,0,337
11,2,6,9E,N8688C,ROC,-7,93,264,480,473,573,27,21,14,0,338
11,2,6,AA,N807AW,CLT,-2,129,541,479,477,608,27,21,17,0,339
11,2,6,B6,N587JB,MCO,-2,176,944,480,478,656,27,21,15,0,340
11,2,6,DL,N321NB,FLL,-6,171,1069,485,479,656,27,21,13,0,341
11,2,6,DL,N353DN,MCO,-5,165,944,485,480,650,47,18,15,0,342
11,2,6,MQ,N853AE,ORF,-5,88,290,485,480,573,47,18,16,0,343
11,2,6,DL,N954AT,TPA,-4,170,1005,485,481,655,47,18,10,0,344
11,2,6,DL,N324US,MIA,-4,174,1089,485,481,659,47,18,29,0,345
11,2,6,B6,N806JB,FLL,4,187,1069,480,484,667,47,18,22,0,346
11,2,6,DL,N722TW,SAN,-1,356,2446,485,484,661,47,18,14,0,347
11,2,6,DL,N721TW,SFO,-5,396,2586,490,485,706,47,18,17,0,348
11,2,6,B6,N946JL,LAS,-10,351,2248,495,485,666,47,18,30,0,349
11,2,6,DL,N121DU,JAX,1,158,828,485,486,643,47,18,15,0,350
11,2,6,AA,N543UW,MIA,-4,194,1089,490,486,684,47,18,17,0,351
11,2,6,B6,N187JB,RDU,-2,104,427,488,486,592,47,18,12,0,352
11,2,6,DL,N879DN,SJU,4,233,1598,485,489,718,47,18,23,0,353
11,2,6,DL,N852DN,PDX,-1,367,2454,490,489,677,47,18,20,0,354
11,2,6,DL,N869DN,SJC,-5,383,2569,495,490,698,47,18,15,0,355
11,2,6,9E,N331PQ,BNA,7,155,765,485,492,580,47,18,18,0,356
11,2,6,DL,N116DU,IAH,18,253,1417,480,498,673,47,18,29,1,357
11,2,6,AA,N172AJ,STT,-8,243,1623,509,501,752,47,18,28,0,358
11,2,6,AA,N869NN,DFW,-6,240,1391,509,503,689,47,18,17,0,359
11,2,6,DL,N712TW,LAS,-6,336,2248,510,504,666,47,18,19,0,360
11,2,6,DL,N916DU,ATL,-5,144,760,510,505,654,47,18,17,0,361
11,2,6,9E,N133EV,DCA,-8,82,213,515,507,597,47,18,17,0,362
11,2,6,B6,N658JB,BOS,-7,74,187,515,508,589,47,18,23,0,363
11,2,6,DL,N6708D,STT,-7,231,1623,515,508,746,47,18,24,0,364
11,2,6,9E,N8928A,BWI,-10,82,184,520,510,602,47,18,19,0,365
11,2,6,B6,N821JB,SLC,6,321,1990,505,511,706,47,18,22,0,366
11,2,6,9E,N301PQ,RDU,32,108,427,485,517,593,47,18,16,1,367
11,2,6,9E,N932XJ,CHS,-2,150,636,520,518,670,47,18,21,0,368
11,2,6,9E,N146PQ,IAD,-8,82,228,540,532,622,47,18,14,0,369
11,2,6,DL,N375NC,AUS,-14,238,1521,555,541,733,36,11,32,0,370
11,2,6,AA,N113AN,LAX,-11,374,2475,555,544,749,36,11,13,0,371
11,2,6,9E,N131EV,SAV,-5,139,718,550,545,689,36,11,17,0,372
11,2,6,B6,N625JB,SJU,-1,232,1598,550,549,782,36,11,16,0,373
11,2,6,B6,N991JT,SFO,-7,397,2586,562,555,779,36,11,16,0,374
11,2,6,B6,N644JB,MCO,-5,176,944,560,555,736,36,11,20,0,375
11,2,6,9E,N600LR,DTW,-4,125,509,562,558,687,36,11,16,0,376
11,2,6,B6,N524JB,SRQ,-7,184,1041,568,561,752,36,11,16,0,377
11,2,6,AS,N549AS,SJC,1,390,2569,560,561,770,36,11,27,0,378
11,2,6,AS,N929VA,SEA,-8,380,2422,570,562,770,36,11,36,0,379
11,2,6,AS,N487AS,SFO,-7,395,2586,570,563,785,36,11,27,0,380
11,2,6,B6,N552JB,BOS,-7,70,187,575,568,645,36,11,15,0,381
11,2,6,9E,N832AY,ORF,-6,80,290,575,569,655,36,11,15,0,382
11,2,6,YX,N212JQ,CMH,-3,109,483,580,577,689,36,11,20,0,383
11,2,6,OO,N264SY,ORD,-2,165,740,580,578,685,36,11,14,0,384
11,2,6,9E,N316PQ,IND,-4,136,665,585,581,721,36,11,19,0,385
11,2,6,9E,N293PQ,RIC,-10,90,288,597,587,687,36,11,16,0,386
11,2,6,B6,N2002J,FLL,-3,188,1069,590,587,778,36,11,17,0,387
11,2,6,DL,N183DN,LAX,-7,360,2475,595,588,775,36,11,18,0,388
11,2,6,HA,N378HA,HNL,-7,660,4983,600,593,900,36,11,17,0,389
11,2,6,B6,N992JB,LAX,-7,376,2475,608,601,804,14,20,19,0,390
11,2,6,B6,N703JB,PBI,-3,180,1028,605,602,785,14,20,11,0,391
11,2,6,AA,N981AN,PHX,-3,332,2153,655,652,807,14,20,16,0,392
11,2,6,AA,N109NN,SFO,-7,382,2586,660,653,862,14,20,22,0,393
11,2,6,AA,N107NN,LAX,-7,368,2475,660,653,848,14,20,14,0,394
11,2,6,AA,N829NN,MIA,-6,180,1089,660,654,840,14,20,22,0,395
11,2,6,9E,N138EV,SYR,-3,72,209,660,657,732,14,20,28,0,396
11,2,6,B6,N554JB,MCO,-7,175,944,665,658,840,14,20,22,0,397
11,2,6,9E,N691CA,BOS,2,76,187,659,661,735,27,17,20,0,398
11,2,6,B6,N375JB,BUF,65,85,301,599,664,684,27,17,20,1,399
11,2,6,AS,N290AK,LAX,-9,380,2475,690,681,890,27,17,20,0,400
11,2,6,B6,N324JB,PBI,-6,181,1028,689,683,870,27,17,15,0,401
11,2,6,AS,N285AK,SFO,-7,395,2586,690,683,905,27,17,24,0,402
11,2,6,DL,N727TW,SFO,0,388,2586,685,685,893,27,17,12,0,403
11,2,6,DL,N366NW,MSP,5,182,1029,680,685,802,27,17,15,0,404
11,2,6,B6,N965JT,FLL,-3,188,1069,690,687,878,27,17,18,0,405
11,2,6,MQ,N833AE,CLE,63,108,425,629,692,737,27,17,18,1,406
11,2,6,DL,N932AT,CLT,-11,132,541,705,694,837,27,17,18,0,407
11,2,6,DL,N179DN,LAX,-4,361,2475,705,701,886,27,17,17,0,408
11,2,6,DL,N328NB,FLL,-4,175,1069,705,701,880,27,17,14,0,409
11,2,6,OO,N283SY,BUF,2,91,301,700,702,791,27,17,14,0,410
11,2,6,DL,N828DN,SEA,14,379,2422,696,710,895,27,17,18,0,411
11,2,6,B6,N274JB,ROC,-10,77,264,725,715,802,27,17,24,0,412
11,2,6,DL,N822DX,ATL,-2,141,760,719,717,860,27,17,31,0,413
11,2,6,B6,N228JB,BTV,-9,72,266,730,721,802,22,24,19,0,414
11,2,6,B6,N923JB,LAX,1,373,2475,720,721,913,22,24,34,0,415
11,2,6,9E,N935XJ,RDU,-5,106,427,730,725,836,22,24,27,0,416
11,2,6,9E,N8918B,BTV,-3,78,266,730,727,808,22,24,33,0,417
11,2,6,AA,N669AW,CLT,-8,120,541,738,730,858,22,24,23,0,418
11,2,6,9E,N326PQ,CLE,13,106,425,720,733,826,22,24,24,0,419
11,2,6,AA,N110AN,LAX,-8,369,2475,750,742,939,22,24,18,0,420
11,2,6,AA,N396AN,MIA,-1,185,1089,749,748,934,22,24,17,0,421
11,2,6,YX,N821MD,BOS,-1,76,187,770,769,846,22,24,23,0,422
11,2,6,DL,N883DN,SJU,49,232,1598,725,774,957,22,24,17,1,423
11,2,6,OO,N262SY,ORD,-1,166,740,778,777,884,22,24,17,0,424
11,2,6,B6,N187JB,IAH,-6,250,1417,786,780,976,20,33,13,0,425
11,2,6,9E,N146PQ,BUF,-9,84,301,805,796,889,20,33,21,0,426
11,2,6,AA,N830NN,CLT,-6,126,541,811,805,937,20,33,25,0,427
11,2,6,AS,N251AK,LAX,0,380,2475,805,805,1005,20,33,16,0,428
11,2,6,9E,N8688C,IAD,-4,75,228,815,811,890,20,33,29,0,429
11,2,6,AA,N863NN,PHX,2,333,2153,810,812,963,20,33,27,0,430
11,2,6,DL,N924AT,CHS,-4,126,636,825,821,951,20,33,31,0,431
11,2,6,B6,N566JB,FLL,-4,187,1069,826,822,1013,20,33,26,0,432
11,2,6,DL,N371DA,ATL,-6,142,760,829,823,971,20,33,28,0,433
11,2,6,MQ,N623AE,BNA,-14,158,765,840,826,938,20,33,27,0,434
11,2,6,B6,N568JB,SJU,1,229,1598,839,840,1068,25,38,25,0,435
11,2,6,B6,N354JB,BOS,4,68,187,853,857,921,25,38,16,0,436
11,2,6,AA,N108NN,LAX,-7,373,2475,870,863,1063,25,38,16,0,437
11,2,6,B6,N943JT,LAX,-5,375,2475,869,864,1064,25,38,12,0,438
11,2,6,B6,N516JB,TPA,9,179,1005,856,865,1035,25,38,15,0,439
11,2,6,B6,N637JB,CHS,15,131,636,856,871,987,25,38,12,0,440
11,2,6,B6,N659JB,PBI,7,180,1028,869,876,1049,25,38,16,0,441
11,2,6,9E,N582CA,SAV,-8,139,718,895,887,1034,25,38,40,0,442
11,2,6,9E,N131EV,RDU,-11,124,427,899,888,1023,25,38,19,0,443
11,2,6,9E,N932XJ,CMH,-6,115,483,895,889,1010,25,38,14,0,444
11,2,6,DL,N847DN,LAS,-6,341,2248,895,889,1056,25,38,19,0,445
11,2,6,DL,N861DN,DEN,-6,264,1626,895,889,1039,25,38,14,0,446
11,2,6,9E,N138EV,PIT,-5,114,340,895,890,1009,25,38,35,0,447
11,2,6,B6,N279JB,SAV,6,141,718,888,894,1029,25,38,15,0,448
11,2,6,9E,N918XJ,DCA,-4,93,213,899,895,992,25,38,29,0,449
11,2,6,B6,N520JB,FLL,0,191,1069,900,900,1091,26,34,11,0,450
11,2,6,B6,N587JB,MSY,0,211,1182,900,900,1051,26,34,17,0,451
11,2,6,B6,N661JB,ATL,17,156,760,885,902,1041,26,34,13,1,452
11,2,6,DL,N991AT,DTW,-6,136,509,915,909,1051,26,34,17,0,453
11,2,6,YX,N212JQ,BOS,-4,103,187,920,916,1023,26,34,18,0,454
11,2,6,YX,N127HQ,CMH,-13,117,483,929,916,1046,26,34,13,0,455
11,2,6,MQ,N849AE,ORF,-12,92,290,930,918,1022,26,34,14,0,456
11,2,6,DL,N108DQ,IAH,-1,255,1417,920,919,1115,26,34,13,0,457
11,2,6,DL,N927DZ,ATL,-7,151,760,928,921,1079,26,34,14,0,458
11,2,6,B6,N957JB,SJU,-4,233,1598,929,925,1162,26,34,15,0,459
11,2,6,B6,N945JT,SFO,-4,404,2586,930,926,1154,26,34,13,0,460
11,2,6,DL,N175DN,LAX,-3,375,2475,930,927,1125,26,34,17,0,461
11,2,6,DL,N375DN,MCO,-1,180,944,935,934,1115,26,34,13,0,462
11,2,6,AA,N766AN,MIA,4,193,1089,930,934,1123,26,34,13,0,463
11,2,6,DL,N954AT,TPA,-2,179,1005,950,948,1129,26,34,12,0,464
11,2,6,DL,N705TW,SFO,-6,396,2586,956,950,1172,26,34,15,0,465
11,2,6,MQ,N935AE,BWI,-5,75,184,959,954,1034,26,34,16,0,466
11,2,6,9E,N292PQ,ROC,-5,102,264,959,954,1061,26,34,14,0,467
11,2,6,B6,N228JB,ORD,-3,173,740,959,956,1072,26,34,10,0,468
11,2,6,DL,N709TW,SLC,-1,319,1990,959,958,1158,26,34,15,0,469
11,2,6,OO,N264SY,ORD,0,170,740,959,959,1069,26,34,16,0,470
11,2,6,B6,N706JB,JAX,82,151,828,877,959,1028,26,34,10,1,471
11,2,6,AA,N358PW,LAS,2,354,2248,959,961,1133,29,35,17,0,472
11,2,6,DL,N333NB,MSY,7,199,1182,960,967,1099,29,35,10,0,473
11,2,6,B6,N715JB,LGB,-1,378,2465,972,971,1170,29,35,13,0,474
11,2,6,AA,N103NN,SFO,-5,400,2586,980,975,1200,29,35,16,0,475
11,2,6,MQ,N804AE,RDU,-11,111,427,986,975,1097,29,35,15,0,476
11,2,6,B6,N806JB,BUR,-12,377,2465,990,978,1187,29,35,15,0,477
11,2,6,B6,N949JT,MCO,2,176,944,978,980,1154,29,35,13,0,478
11,2,6,AA,N852NN,PHX,-5,340,2153,985,980,1145,29,35,14,0,479
11,2,6,B6,N978JB,SAN,-10,365,2446,990,980,1175,29,35,10,0,480
11,2,6,B6,N979JT,LAX,21,381,2475,960,981,1161,29,35,23,1,481
11,2,6,DL,N324US,FLL,42,188,1069,940,982,1128,29,35,28,1,482
11,2,6,B6,N998JE,FLL,-2,187,1069,990,988,1177,29,35,27,0,483
11,2,6,AA,N908AN,ORD,33,177,740,960,993,1077,29,35,23,1,484
11,2,6,DL,N850DN,SEA,1,380,2422,993,994,1193,29,35,27,0,485
11,2,6,MQ,N827AE,PIT,101,105,340,894,995,999,29,35,27,1,486
11,2,6,9E,N936XJ,PWM,-5,90,273,1000,995,1090,29,35,22,0,487
11,2,6,MQ,N853AE,CVG,10,136,589,995,1005,1131,29,35,12,0,488
11,2,6,DL,N121DU,MSP,1,190,1029,1005,1006,1135,29,35,19,0,489
11,2,6,MQ,N807AE,IND,82,148,665,924,1006,1072,29,35,12,1,490
11,2,6,B6,N524JB,RSW,-8,192,1074,1019,1011,1211,29,35,15,0,491
11,2,6,AS,N238AK,LAX,-3,390,2475,1015,1012,1225,29,35,27,0,492
11,2,6,AS,N253AK,SFO,-8,405,2586,1020,1012,1245,29,35,25,0,493
11,2,6,AA,N112AN,LAX,-7,385,2475,1020,1013,1225,29,35,25,0,494
11,2,6,DL,N6700,SAN,-2,364,2446,1015,1013,1199,29,35,27,0,495
11,2,6,AA,N315PE,CLT,9,131,541,1010,1019,1141,29,35,14,0,496
11,2,6,B6,N274JB,RDU,1,105,427,1026,1027,1131,20,31,15,0,497
11,2,6,B6,N961JT,LAX,-6,374,2475,1040,1034,1234,20,31,15,0,498
11,2,6,DL,N808DN,ATL,15,149,760,1019,1034,1168,20,31,11,0,499
11,2,6,DL,N801DZ,LAS,-6,352,2248,1049,1043,1221,20,31,18,0,500
11,2,6,B6,N971JT,SMF,-8,379,2521,1052,1044,1251,20,31,13,0,501
11,2,6,B6,N981JT,SEA,-10,382,2422,1077,1067,1279,20,31,17,0,502
11,2,6,AA,N184AN,MIA,-10,196,1089,1079,1069,1275,20,31,22,0,503
11,2,6,AA,N914NN,CLT,-8,136,541,1080,1072,1216,20,31,18,0,504
11,2,6,B6,N703JB,ONT,-7,370,2429,1080,1073,1270,20,31,15,0,505
11,2,6,DL,N353NW,MIA,152,191,1089,929,1081,1120,34,32,23,1,506
11,2,6,9E,N8946A,IAD,-14,88,228,1095,1081,1183,34,32,15,0,507
11,2,6,9E,N935XJ,IND,-6,146,665,1095,1089,1241,34,32,10,0,508
11,2,6,OO,N291SY,BNA,-3,156,765,1095,1092,1191,34,32,9,0,509
11,2,6,DL,N940AT,DCA,-2,94,213,1095,1093,1189,34,32,21,0,510
11,2,6,DL,N367NW,SAT,-7,247,1587,1105,1098,1292,34,32,15,0,511
11,2,6,DL,N123DQ,DFW,-2,243,1391,1100,1098,1283,34,32,14,0,512
11,2,6,DL,N841DN,SEA,-11,385,2422,1110,1099,1315,34,32,23,0,513
11,2,6,DL,N815DN,PHX,4,330,2153,1095,1099,1245,34,32,24,0,514
11,2,6,AA,N979AN,SAT,-6,260,1587,1109,1103,1309,34,32,15,0,515
11,2,6,AA,N115NN,LAX,-7,387,2475,1110,1103,1317,34,32,16,0,516
11,2,6,B6,N324JB,BUF,-10,90,301,1115,1105,1205,34,32,19,0,517
11,2,6,AS,N925VA,SEA,-9,385,2422,1120,1111,1325,34,32,25,0,518
11,2,6,9E,N331PQ,JAX,17,160,828,1095,1112,1255,34,32,23,1,519
11,2,6,B6,N972JT,MCO,50,176,944,1069,1119,1245,34,32,28,1,520
11,2,6,DL,N703TW,ATL,-2,151,760,1125,1123,1276,34,32,12,0,521
11,2,6,B6,N2002J,FLL,-5,188,1069,1130,1125,1318,34,32,24,0,522
11,2,6,B6,N179JB,SYR,-11,76,209,1139,1128,1215,34,32,12,0,523
11,2,6,9E,N316PQ,CVG,-5,139,589,1135,1130,1274,34,32,20,0,524
11,2,6,AA,N669AW,CLT,-4,137,541,1139,1135,1276,34,32,17,0,525
11,2,6,DL,N116DU,DTW,-8,132,509,1145,1137,1277,34,32,20,0,526
11,2,6,DL,N375NC,AUS,16,247,1521,1125,1141,1312,39,24,13,1,527
11,2,6,DL,N718TW,LAX,-3,370,2475,1155,1152,1345,39,24,11,0,528
11,2,6,MQ,N849AE,ORF,-13,92,290,1169,1156,1261,39,24,25,0,529
11,2,6,9E,N146PQ,BTV,-5,103,266,1165,1160,1268,39,24,22,0,530
11,2,6,DL,N360NB,MSY,-7,205,1182,1169,1162,1314,39,24,25,0,531
11,2,6,DL,N928AT,TPA,-6,182,1005,1168,1162,1350,39,24,28,0,532
11,2,6,DL,N338DN,MCO,-2,182,944,1165,1163,1347,39,24,25,0,533
11,2,6,DL,N336NW,MSP,-4,198,1029,1169,1165,1307,39,24,18,0,534
11,2,6,9E,N602LR,CLE,-4,134,425,1170,1166,1304,39,24,23,0,535
11,2,6,B6,N504JB,SLC,-9,327,1990,1182,1173,1389,39,24,36,0,536
11,2,6,B6,N947JB,LAX,-6,387,2475,1180,1174,1387,39,24,34,0,537
11,2,6,B6,N997JL,LAS,0,353,2248,1176,1176,1349,39,24,16,0,538
11,2,6,AA,N111ZM,LAX,-3,388,2475,1200,1197,1408,39,24,35,0,539
11,2,6,OO,N262SY,ORD,0,179,740,1199,1199,1318,39,24,34,0,540
11,2,6,DL,N879DN,SLC,-1,329,1990,1200,1199,1409,39,24,36,0,541
11,2,6,DL,N704X,SFO,-4,398,2586,1205,1201,1423,24,40,35,0,542
11,2,6,B6,N965JT,DEN,3,275,1626,1214,1217,1369,24,40,28,0,543
11,2,6,DL,N885DN,SJU,3,238,1598,1215,1218,13,24,40,29,0,544
11,2,6,B6,N375JB,JAX,-2,157,828,1230,1228,1387,24,40,24,0,545
11,2,6,MQ,N804AE,BNA,32,164,765,1199,1231,1303,24,40,28,1,546
11,2,6,AA,N101NN,LAX,6,385,2475,1230,1236,1435,24,40,17,0,547
11,2,6,B6,N531JL,PHX,16,343,2153,1226,1242,1389,24,40,19,1,548
11,2,6,9E,N582CA,BUF,-5,100,301,1255,1250,1355,24,40,22,0,549
11,2,6,9E,N298PQ,PIT,-4,112,340,1260,1256,1372,24,40,17,0,550
11,2,6,B6,N907JB,PBI,23,183,1028,1243,1266,1426,28,22,13,1,551
11,2,6,B6,N661JB,PSE,15,239,1617,1260,1275,59,28,22,17,0,552
11,2,6,B6,N946JL,LAX,-4,376,2475,1280,1276,36,28,22,17,0,553
11,2,6,MQ,N857AE,RDU,-8,111,427,1290,1282,1401,28,22,22,0,554
11,2,6,9E,N8688C,ORF,-5,97,290,1289,1284,1386,28,22,21,0,555
11,2,6,9E,N292PQ,SYR,-4,89,209,1289,1285,1378,28,22,20,0,556
11,2,6,9E,N832AY,BWI,-3,86,184,1289,1286,1375,28,22,28,0,557
11,2,6,AA,N813NN,AUS,-3,252,1521,1289,1286,41,28,22,24,0,558
11,2,6,B6,N993JE,LAS,-1,347,2248,1290,1289,17,28,22,17,0,559
11,2,6,B6,N516JB,AUS,0,252,1521,1295,1295,47,28,22,18,0,560
11,2,6,B6,N980JT,SFO,-4,390,2586,1309,1305,79,28,22,17,0,561
11,2,6,B6,N999JQ,RSW,-2,191,1074,1310,1308,61,28,22,19,0,562
11,2,6,9E,N136EV,ROC,30,92,264,1282,1312,1374,28,22,20,1,563
11,2,6,B6,N634JB,MCO,-2,168,944,1323,1321,51,19,26,24,0,564
11,2,6,B6,N659JB,TPA,35,179,1005,1305,1340,44,19,26,11,1,565
11,2,6,DL,N343NB,BOS,58,92,187,1290,1348,1382,19,26,20,1,566
11,2,6,B6,N989JT,LAX,-5,374,2475,1360,1355,114,19,26,15,0,567
11,2,6,AA,N183UW,PHX,76,337,2153,1282,1358,1439,19,26,19,1,568
11,2,6,AA,N116AN,LAX,70,385,2475,1290,1360,55,19,26,21,1,569
11,2,6,B6,N306JB,BUF,-13,83,301,1375,1362,18,19,26,18,0,570
11,2,6,B6,N324JB,BTV,-12,74,266,1375,1363,9,19,26,15,0,571
11,2,6,B6,N279JB,ORH,-4,59,150,1370,1366,1429,19,26,23,0,572
11,2,6,B6,N228JB,BOS,-8,68,187,1375,1367,3,19,26,21,0,573
11,2,6,AA,N113AN,BOS,-7,82,187,1380,1373,22,19,26,17,0,574
11,2,6,B6,N179JB,ROC,1,78,264,1380,1381,18,24,17,16,0,575
11,2,6,B6,N958JB,SJU,-2,228,1598,1400,1398,188,24,17,20,0,576
11,2,6,B6,N949JT,BQN,4,223,1576,1439,3,222,10,12,16,0,577
11,3,7,B6,N959JB,FLL,-1,181,1069,301,300,482,10,20,30,0,578
11,3,7,B6,N974JT,SJU,12,222,1598,301,313,583,10,20,25,0,579
11,3,7,B6,N746JB,CHS,-1,124,636,324,323,448,10,20,16,0,580
11,3,7,B6,N983JT,LAX,-3,371,2475,340,337,531,10,20,16,0,581
11,3,7,B6,N794JB,MCO,-2,168,944,345,343,513,10,20,14,0,582
11,3,7,B6,N821JB,LGB,-7,368,2465,359,352,547,10,20,13,0,583
11,3,7,DL,N883DN,ATL,-5,139,760,360,355,499,10,20,14,0,584
11,3,7,B6,N274JB,BUF,-4,80,301,365,361,445,16,22,14,0,585
11,3,7,AA,N358PW,DCA,-6,90,213,370,364,460,16,22,16,0,586
11,3,7,AA,N117AN,LAX,11,388,2475,360,371,568,16,22,24,0,587
11,3,7,AA,N800NN,MIA,-2,194,1089,375,373,569,16,22,20,0,588
11,3,7,AA,N924US,CLT,-6,134,541,380,374,514,16,22,20,0,589
11,3,7,B6,N967JT,LAS,-7,343,2248,381,374,544,16,22,12,0,590
11,3,7,B6,N789JB,MSY,-8,204,1182,400,392,544,16,22,13,0,591
11,3,7,B6,N935JB,SFO,-6,388,2586,410,404,618,16,22,13,0,592
11,3,7,AA,N107NN,SFO,-7,401,2586,420,413,641,16,22,19,0,593
11,3,7,B6,N368JB,SYR,-7,73,209,420,413,493,16,22,17,0,594
11,3,7,B6,N179JB,ROC,-9,84,264,423,414,507,16,22,19,0,595
11,3,7,DL,N183DN,LAX,-6,365,2475,420,414,605,16,22,20,0,596
11,3,7,DL,N711ZX,SFO,-5,391,2586,420,415,631,16,22,24,0,597
11,3,7,DL,N339NB,BOS,-5,82,187,420,415,502,16,22,20,0,598
11,3,7,AA,N850NN,MIA,-4,194,1089,420,416,614,16,22,22,0,599
11,3,7,DL,N1605,SLC,-1,321,1990,419,418,620,16,22,19,0,600
11,3,7,DL,N954AT,MSP,-2,192,1029,420,418,552,16,22,26,0,601
11,3,7,DL,N706TW,SEA,-4,373,2422,425,421,618,33,33,27,0,602
11,3,7,DL,N817DN,SJU,-4,231,1598,426,422,717,33,33,33,0,603
11,3,7,B6,N945JT,LAX,-3,379,2475,425,422,624,33,33,28,0,604
11,3,7,AS,N292AK,SEA,-5,380,2422,430,425,630,33,33,20,0,605
11,3,7,OO,N264SY,ORD,3,168,740,425,428,533,33,33,21,0,606
11,3,7,B6,N637JB,SAV,15,143,718,419,434,562,33,33,27,0,607
11,3,7,AS,N508AS,PDX,-9,375,2454,445,436,640,33,33,30,0,608
11,3,7,B6,N630JB,JAX,-5,153,828,451,446,604,33,33,24,0,609
11,3,7,B6,N663JB,TPA,0,180,1005,447,447,627,33,33,30,0,610
11,3,7,B6,N324JB,BTV,-3,75,266,455,452,530,33,33,19,0,611
11,3,7,AS,N928VA,LAX,-7,380,2475,460,453,660,33,33,19,0,612
11,3,7,AS,N506AS,SFO,-7,395,2586,465,458,680,33,33,21,0,613
11,3,7,9E,N195PQ,PIT,-6,99,340,466,460,565,33,33,15,0,614
11,3,7,B6,N504JB,RSW,12,193,1074,449,461,642,33,33,18,0,615
11,3,7,DL,N802DN,PHX,-2,327,2153,470,468,677,33,33,26,0,616
11,3,7,AA,N115NN,LAX,-10,380,2475,480,470,680,33,33,25,0,617
11,3,7,B6,N625JB,FLL,-5,187,1069,480,475,667,33,33,21,0,618
11,3,7,9E,N8946A,ROC,-5,96,264,480,475,576,33,33,26,0,619
11,3,7,DL,N874DN,DEN,-5,271,1626,480,475,631,33,33,18,0,620
11,3,7,B6,N279JB,BUF,-5,84,301,480,475,564,33,33,14,0,621
11,3,7,AA,N539UW,CLT,-3,138,541,480,477,618,33,33,18,0,622
11,3,7,DL,N104DU,IAH,-3,253,1417,480,477,673,33,33,13,0,623
11,3,7,MQ,N857AE,ORF,-8,86,290,485,477,571,33,33,16,0,624
11,3,7,AA,N956AN,ORD,-3,174,740,480,477,594,33,33,25,0,625
11,3,7,B6,N964JT,LAX,-2,376,2475,480,478,676,33,33,26,0,626
11,3,7,9E,N582CA,BUF,-7,95,301,485,478,580,33,33,34,0,627
11,3,7,DL,N121DU,JAX,-7,158,828,485,478,643,33,33,20,0,628
11,3,7,DL,N333NB,MSY,-6,189,1182,485,479,614,33,33,25,0,629
11,3,7,DL,N364NB,FLL,-6,174,1069,485,479,659,33,33,24,0,630
11,3,7,DL,N303DN,MCO,-5,170,944,485,480,655,47,14,12,0,631
11,3,7,DL,N940AT,TPA,-5,173,1005,485,480,658,47,14,20,0,632
11,3,7,9E,N924XJ,RDU,-3,111,427,485,482,596,47,14,20,0,633
11,3,7,B6,N247JB,RDU,-5,104,427,488,483,592,47,14,14,0,634
11,3,7,DL,N353NW,MIA,-1,181,1089,485,484,666,47,14,26,0,635
11,3,7,DL,N713TW,SAN,-1,359,2446,485,484,664,47,14,17,0,636
11,3,7,DL,N927DZ,PDX,-4,367,2454,490,486,677,47,14,29,0,637
11,3,7,B6,N249JB,ORD,19,163,740,467,486,570,47,14,30,1,638
11,3,7,DL,N722TW,SFO,-4,400,2586,490,486,710,47,14,26,0,639
11,3,7,B6,N657JB,SLC,-9,321,1990,505,496,706,47,14,20,0,640
11,3,7,B6,N587JB,AUS,3,254,1521,502,505,696,47,14,20,0,641
11,3,7,DL,N6710E,ATL,-4,146,760,510,506,656,47,14,12,0,642
11,3,7,9E,N138EV,DCA,-8,87,213,515,507,602,47,14,14,0,643
11,3,7,DL,N181DN,LAX,-6,368,2475,515,509,703,47,14,17,0,644
11,3,7,DL,N727TW,LAS,-1,340,2248,510,509,670,47,14,15,0,645
11,3,7,B6,N992JB,LAX,3,379,2475,515,518,714,47,14,13,0,646
11,3,7,B6,N947JB,SEA,-4,382,2422,525,521,727,47,14,13,0,647
11,3,7,DL,N924AT,CHS,1,141,636,523,524,664,47,14,12,0,648
11,3,7,B6,N976JT,SAN,20,376,2446,510,530,706,47,14,14,1,649
11,3,7,9E,N292PQ,IAD,-4,84,228,540,536,624,47,14,11,0,650
11,3,7,B6,N806JB,SJU,-7,232,1598,550,543,842,32,21,16,0,651
11,3,7,9E,N918XJ,SAV,-6,141,718,550,544,691,32,21,16,0,652
11,3,7,9E,N606LR,BOS,-3,80,187,550,547,630,32,21,16,0,653
11,3,7,AA,N111ZM,LAX,-6,383,2475,555,549,758,32,21,15,0,654
11,3,7,AS,N549AS,SJC,-9,390,2569,560,551,770,32,21,17,0,655
11,3,7,DL,N361NW,AUS,0,240,1521,555,555,735,32,21,15,0,656
